sequence_name,target_id,receiver_view,sender_view,sender_slot,frame_id,target_visible,valid_for_analysis,delta_iou,label,remote_help_available,feature_sha256,source_prediction_sha256
md3055-3,md3055,C,A,0,294,True,True,0.022950291931964184,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,294,True,True,0.028214631468838403,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,295,True,True,0.019364267098138765,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,295,True,True,0.02776058967017747,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,296,True,True,0.012189099664104641,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,296,True,True,0.022139953824004577,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,297,True,True,0.029934016885573067,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,297,True,True,0.04123225286007892,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,298,True,True,0.027746086300878492,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,298,True,True,0.038653395466488605,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,299,True,True,0.010203463866078732,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,299,True,True,0.012273562886965017,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,300,True,True,0.012688422428752011,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,300,True,True,0.017178924753347813,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,301,True,True,0.0033272452038826117,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,301,True,True,0.008214504444954973,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,302,True,True,0.004323145428550723,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,302,True,True,0.00807684469167147,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,303,True,True,0.012908861361763946,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,303,True,True,0.017266375388845012,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,304,True,True,0.006279958053326484,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,304,True,True,0.0071564483476310725,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,305,True,True,0.012180582930713557,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,305,True,True,0.02119485817729827,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,306,True,True,0.01801066379578653,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,306,True,True,0.030926555918221132,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,307,True,True,0.0019293522289735021,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,307,True,True,0.011412864074760054,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,308,True,True,0.011060580600123382,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,308,True,True,0.011981115945106535,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,309,True,True,0.006094431478911866,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,309,True,True,0.011647211499300925,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,310,True,True,-0.0011615687156065757,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,310,True,True,0.012329867136247175,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,311,True,True,0.005702126044161648,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,311,True,True,0.013654882937593982,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,312,True,True,0.0013182838960483778,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,312,True,True,0.007860365361421318,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,313,True,True,0.00630014327880013,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,313,True,True,0.012071627337474466,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,314,True,True,0.00553009542843097,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,314,True,True,0.010893897161950994,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,315,True,True,0.004942756784768854,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,315,True,True,0.014013114315418851,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,316,True,True,0.013334976994094916,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,316,True,True,0.023825736372226403,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,317,True,True,0.01726171661738851,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,317,True,True,0.023518034735982463,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,318,True,True,0.016907774280058963,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,318,True,True,0.02434239422376272,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,319,True,True,0.00507365144002625,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,319,True,True,0.012145258300234607,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,320,True,True,0.01450283717509504,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,320,True,True,0.025385877742979956,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,321,True,True,0.022520139149255325,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,321,True,True,0.03022438280482309,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,322,True,True,0.019981764241487787,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,322,True,True,0.026842144943907353,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,323,True,True,0.016835931561053563,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,323,True,True,0.026019949327882763,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,324,True,True,0.015132641633868738,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,324,True,True,0.023022390461615694,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,325,True,True,0.01692608907928872,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,325,True,True,0.028587705020773346,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,326,True,True,0.015909278589983034,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,326,True,True,0.024785052057724744,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,327,True,True,0.013618265268518503,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,327,True,True,0.023780597602910736,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,328,True,True,0.011172548190863218,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,328,True,True,0.015785362879414122,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,329,True,True,0.0025800837639080587,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,329,True,True,0.0052843277911801545,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,330,True,True,0.010513900938631804,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,330,True,True,0.01610207685507481,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,331,True,True,0.0027981024888760198,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,331,True,True,0.006362156591477097,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,332,True,True,0.007326257291724536,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,332,True,True,0.01147270278000423,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,333,True,True,0.009922749354622673,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,333,True,True,0.017950728976847685,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,334,True,True,0.015703455460337135,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,334,True,True,0.02496521024560816,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,335,True,True,0.01355124421848064,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,335,True,True,0.021502171637974743,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,336,True,True,0.012893241977807168,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,336,True,True,0.019543441047277232,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,337,True,True,0.0187199094937327,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,337,True,True,0.02850660293767049,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,338,True,True,0.003470467162572155,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,338,True,True,0.002874611151643447,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,339,True,True,-0.007437148789212533,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,339,True,True,-0.014255894890014775,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,340,True,True,0.0016061286239376082,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,340,True,True,0.0010250525889822226,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,341,True,True,0.0020268026235177317,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,341,True,True,0.0031015946790390325,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,342,True,True,0.0016194005468214145,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,342,True,True,0.0017797430273662762,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,343,True,True,0.0017373724435468807,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,343,True,True,0.0004463537284471464,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,344,True,True,0.01744033551567692,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,344,True,True,0.02273179528250102,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,345,True,True,0.009822349009306008,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,345,True,True,0.026206903342115284,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,346,True,True,0.009473854481776733,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,346,True,True,0.03384185011622054,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,347,True,True,0.031740499300865976,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,347,True,True,0.036386672935301734,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,348,True,True,0.022189379539118703,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,348,True,True,0.03095279172909926,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,349,True,True,0.017965531090144427,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,349,True,True,0.02818292058008187,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,350,True,True,0.02153296741216615,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,B,1,350,True,True,0.027105044638652487,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3055-3,md3055,C,A,0,351,True,True,0.014725629619964486,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
