sample_id,source_sample_id,split,target_id,view,template_frame_id,search_frame_id,group,candidate,coverage,orientation,pair_id,balanced_primary,max_score,apce,score_map_max,score_map_mean,score_map_std,score_top1_top2_gap,score_entropy,pred_bbox_x,pred_bbox_y,pred_bbox_w,pred_bbox_h,prompt_valid,prompt_topk_score_mean,prompt_topk_score_std,prompt_topk_score_min,prompt_topk_score_max,prompt_top1_top8_gap,prompt_norm_mean,prompt_norm_std,prompt_pairwise_cos_mean,prompt_pairwise_cos_std,prompt_pairwise_cos_min,prompt_pairwise_cos_max
d2p2-train-md3040-3-000787-p75,d2p1-train-md3040-3-000787-clean,train,md3040,C,786,787,p75,P75,0.75,left,d2p1-train-md3040-C-00102,True,0.5959511399269104,153.95755004882812,0.5959511399269104,0.010240940377116203,0.04693860188126564,0.25958189368247986,0.6313451528549194,0.5572114586830139,0.5465756058692932,0.12116396427154541,0.25991538166999817,True,0.21107058227062225,0.16674388945102692,0.049235425889492035,0.5959511399269104,0.5467157363891602,12.645171165466309,0.10178273171186447,0.7336629629135132,0.0741753950715065,0.6018929481506348,0.9090928435325623
d2p2-train-md3040-3-000787-p100,d2p1-train-md3040-3-000787-clean,train,md3040,C,786,787,p100,P100,1.0,left,d2p1-train-md3040-C-00102,True,0.4261676073074341,66.03136444091797,0.4261676073074341,0.021056581288576126,0.04806261137127876,0.07123830914497375,0.793148398399353,0.6188285946846008,0.5223098993301392,0.15281587839126587,0.23101089894771576,True,0.2416081428527832,0.10489270091056824,0.12714779376983643,0.4261676073074341,0.29901981353759766,12.44215202331543,0.21389275789260864,0.7722371220588684,0.11315212398767471,0.5743768811225891,0.9961219429969788
d2p2-train-md3040-3-000808-p25,d2p1-train-md3040-3-000808-clean,train,md3040,C,807,808,p25,P25,0.25,left,d2p1-train-md3040-C-00103,True,0.7504263520240784,222.5948028564453,0.7504263520240784,0.005829102825373411,0.04996379464864731,0.48420360684394836,0.40511345863342285,0.5149013996124268,0.4970693290233612,0.14995118975639343,0.36510223150253296,True,0.15838372707366943,0.23624564707279205,0.01373713742941618,0.7504263520240784,0.7366892099380493,12.508532524108887,0.11879553645849228,0.6485312581062317,0.1840406358242035,0.359345942735672,0.9348056316375732
d2p2-train-md3040-3-000808-p50,d2p1-train-md3040-3-000808-clean,train,md3040,C,807,808,p50,P50,0.5,left,d2p1-train-md3040-C-00103,True,0.5032494068145752,122.17684173583984,0.5032494068145752,0.006294812075793743,0.04509642347693443,0.0009986162185668945,0.4455949664115906,0.5332595109939575,0.5021225214004517,0.13567084074020386,0.3504955768585205,True,0.16926312446594238,0.19383764266967773,0.030824406072497368,0.5032494068145752,0.47242501378059387,12.490403175354004,0.1639205813407898,0.6446473598480225,0.19841977953910828,0.3488207161426544,0.9352015852928162
d2p2-train-md3040-3-000808-p75,d2p1-train-md3040-3-000808-clean,train,md3040,C,807,808,p75,P75,0.75,left,d2p1-train-md3040-C-00103,True,0.4711199998855591,94.65554809570312,0.4711199998855591,0.010513697750866413,0.04728012531995773,0.016076236963272095,0.6242033839225769,0.545900285243988,0.5263261198997498,0.126187264919281,0.3027609884738922,True,0.2218075692653656,0.15612241625785828,0.05129554867744446,0.4711199998855591,0.4198244512081146,12.520577430725098,0.08802136033773422,0.81794273853302,0.06787016242742538,0.6785518527030945,0.9379441142082214
d2p2-train-md3040-3-000808-p100,d2p1-train-md3040-3-000808-clean,train,md3040,C,807,808,p100,P100,1.0,left,d2p1-train-md3040-C-00103,True,0.4541670083999634,96.58026885986328,0.4541670083999634,0.016382139176130295,0.043239496648311615,0.14147645235061646,0.7688167691230774,0.6151446104049683,0.5114918351173401,0.15632891654968262,0.23951028287410736,True,0.21577954292297363,0.110043466091156,0.11006676405668259,0.4541670083999634,0.3441002368927002,12.41081428527832,0.13566076755523682,0.8598580360412598,0.056118566542863846,0.7470200061798096,0.9695640206336975
d2p2-train-md3040-3-000814-p25,d2p1-train-md3040-3-000814-clean,train,md3040,C,813,814,p25,P25,0.25,bottom,d2p1-train-md3040-C-00104,True,0.6743738651275635,188.7150115966797,0.6743738651275635,0.006742007564753294,0.04863164573907852,0.3154500424861908,0.4571831226348877,0.5043361186981201,0.46298161149024963,0.17387929558753967,0.31197893619537354,True,0.17606039345264435,0.21431608498096466,0.022488189861178398,0.6743738651275635,0.6518856883049011,12.57632064819336,0.07109162956476212,0.6817781329154968,0.12740132212638855,0.4649088978767395,0.9245967268943787
d2p2-train-md3040-3-000814-p50,d2p1-train-md3040-3-000814-clean,train,md3040,C,813,814,p50,P50,0.5,bottom,d2p1-train-md3040-C-00104,True,0.5656061172485352,128.83026123046875,0.5656061172485352,0.008543230593204498,0.049102094024419785,0.07914385199546814,0.5170798301696777,0.5010663270950317,0.4801865816116333,0.18019548058509827,0.33148282766342163,True,0.21114401519298553,0.18457461893558502,0.06360204517841339,0.5656061172485352,0.502004086971283,12.444735527038574,0.17904144525527954,0.6715841889381409,0.18385790288448334,0.4597843885421753,0.9909868836402893
d2p2-train-md3040-3-000814-p75,d2p1-train-md3040-3-000814-clean,train,md3040,C,813,814,p75,P75,0.75,bottom,d2p1-train-md3040-C-00104,True,0.6011491417884827,125.45604705810547,0.6011491417884827,0.012911993078887463,0.052109669893980026,0.14922776818275452,0.6447689533233643,0.4954717755317688,0.47542956471443176,0.19940413534641266,0.32856154441833496,True,0.24081569910049438,0.17088277637958527,0.09451951086521149,0.6011491417884827,0.5066296458244324,12.3603515625,0.17579299211502075,0.8458040952682495,0.10604561865329742,0.7062405943870544,0.9952278137207031
d2p2-train-md3040-3-000814-p100,d2p1-train-md3040-3-000814-clean,train,md3040,C,813,814,p100,P100,1.0,bottom,d2p1-train-md3040-C-00104,True,0.5598916411399841,107.37217712402344,0.5598916411399841,0.01649210788309574,0.051476188004016876,0.18604877591133118,0.7264689207077026,0.6116942763328552,0.5127097368240356,0.12543922662734985,0.24673914909362793,True,0.24628862738609314,0.1479671150445938,0.11581391096115112,0.5598916411399841,0.444077730178833,12.471944808959961,0.22098496556282043,0.7720757126808167,0.1215745136141777,0.48693037033081055,0.9681782126426697
d2p2-train-md3040-3-000821-p25,d2p1-train-md3040-3-000821-clean,train,md3040,C,820,821,p25,P25,0.25,bottom,d2p1-train-md3040-C-00105,True,0.704249382019043,195.01551818847656,0.704249382019043,0.00688699446618557,0.04996422305703163,0.386695921421051,0.44955873489379883,0.5064198970794678,0.45981457829475403,0.17439936101436615,0.3142020106315613,True,0.18144892156124115,0.21970577538013458,0.023253915831446648,0.704249382019043,0.6809954643249512,12.559501647949219,0.06372286379337311,0.6642004251480103,0.129786878824234,0.40679192543029785,0.9096826910972595
d2p2-train-md3040-3-000821-p50,d2p1-train-md3040-3-000821-clean,train,md3040,C,820,821,p50,P50,0.5,bottom,d2p1-train-md3040-C-00105,True,0.5398312211036682,111.40019226074219,0.5398312211036682,0.009227100759744644,0.05031571164727211,0.04303821921348572,0.5249632596969604,0.5050486326217651,0.46089643239974976,0.17246244847774506,0.3079283535480499,True,0.22600020468235016,0.17752805352210999,0.05949820950627327,0.5398312211036682,0.48033300042152405,12.441381454467773,0.17927759885787964,0.6648103594779968,0.19330400228500366,0.40520212054252625,0.9905710816383362
d2p2-train-md3040-3-000821-p75,d2p1-train-md3040-3-000821-clean,train,md3040,C,820,821,p75,P75,0.75,bottom,d2p1-train-md3040-C-00105,True,0.5379641056060791,94.3722152709961,0.5379641056060791,0.014104449190199375,0.05356643348932266,0.02816563844680786,0.6540336012840271,0.48878514766693115,0.45220381021499634,0.16539683938026428,0.29245641827583313,True,0.2595182955265045,0.1564013957977295,0.10297152400016785,0.5379641056060791,0.43499258160591125,12.4075288772583,0.19559262692928314,0.7382924556732178,0.18815255165100098,0.40839216113090515,0.990622878074646
d2p2-train-md3040-3-000821-p100,d2p1-train-md3040-3-000821-clean,train,md3040,C,820,821,p100,P100,1.0,bottom,d2p1-train-md3040-C-00105,True,0.5817210078239441,117.71267700195312,0.5817210078239441,0.01767842471599579,0.05064376816153526,0.2674136459827423,0.7590151429176331,0.6230787634849548,0.5101592540740967,0.13745565712451935,0.23709776997566223,True,0.24592989683151245,0.1460195928812027,0.10830916464328766,0.5817210078239441,0.4734118580818176,12.487006187438965,0.19267798960208893,0.7860012650489807,0.08140251785516739,0.6473373174667358,0.9960845112800598
d2p2-train-md3040-3-000827-p25,d2p1-train-md3040-3-000827-clean,train,md3040,C,826,827,p25,P25,0.25,left,d2p1-train-md3040-C-00106,True,0.7343253493309021,212.6938018798828,0.7343253493309021,0.00584553275257349,0.050015464425086975,0.43353521823883057,0.3843402862548828,0.5180939435958862,0.49113529920578003,0.15629048645496368,0.35409998893737793,True,0.16317908465862274,0.23334501683712006,0.015608399175107479,0.7343253493309021,0.7187169790267944,12.542989730834961,0.10018842667341232,0.6097428798675537,0.18809916079044342,0.3129284083843231,0.891493558883667
d2p2-train-md3040-3-000827-p50,d2p1-train-md3040-3-000827-clean,train,md3040,C,826,827,p50,P50,0.5,left,d2p1-train-md3040-C-00106,True,0.5347980856895447,134.3024139404297,0.5347980856895447,0.006001930683851242,0.04575970023870468,0.04419901967048645,0.41337159276008606,0.5334888696670532,0.5005300641059875,0.14060120284557343,0.32603177428245544,True,0.16633638739585876,0.20101012289524078,0.02175840549170971,0.5347980856895447,0.5130397081375122,12.522428512573242,0.1585415005683899,0.6035282015800476,0.20250767469406128,0.34900563955307007,0.8884089589118958
d2p2-train-md3040-3-000827-p75,d2p1-train-md3040-3-000827-clean,train,md3040,C,826,827,p75,P75,0.75,left,d2p1-train-md3040-C-00106,True,0.5499575138092041,133.70785522460938,0.5499575138092041,0.00995449349284172,0.04651990905404091,0.1582329273223877,0.6184716820716858,0.5478785634040833,0.5252768993377686,0.1267678290605545,0.2950320839881897,True,0.2130623757839203,0.16043969988822937,0.0427473708987236,0.5499575138092041,0.5072101354598999,12.548657417297363,0.1541946828365326,0.7476894855499268,0.07017233222723007,0.6275205016136169,0.9061831831932068
d2p2-train-md3040-3-000827-p100,d2p1-train-md3040-3-000827-clean,train,md3040,C,826,827,p100,P100,1.0,left,d2p1-train-md3040-C-00106,True,0.5973193049430847,132.59524536132812,0.5973193049430847,0.016002774238586426,0.049366120249032974,0.2863425612449646,0.746709942817688,0.6239730715751648,0.5030667185783386,0.141838937997818,0.23452425003051758,True,0.23645934462547302,0.14977438747882843,0.10132158547639847,0.5973193049430847,0.49599772691726685,12.520454406738281,0.18878357112407684,0.7332761883735657,0.11343656480312347,0.5170865654945374,0.957613468170166
d2p2-train-md3040-3-000833-p25,d2p1-train-md3040-3-000833-clean,train,md3040,C,832,833,p25,P25,0.25,bottom,d2p1-train-md3040-C-00107,True,0.6848878860473633,186.24098205566406,0.6848878860473633,0.0066614593379199505,0.04974764212965965,0.33115795254707336,0.42185086011886597,0.5093154311180115,0.4638504981994629,0.17726871371269226,0.3171542286872864,True,0.1820574551820755,0.21750161051750183,0.021490706130862236,0.6848878860473633,0.6633971929550171,12.551848411560059,0.07163412123918533,0.6282755136489868,0.13812857866287231,0.3954940438270569,0.9197878837585449
d2p2-train-md3040-3-000833-p50,d2p1-train-md3040-3-000833-clean,train,md3040,C,832,833,p50,P50,0.5,bottom,d2p1-train-md3040-C-00107,True,0.5566779375076294,120.78410339355469,0.5566779375076294,0.008832470513880253,0.04988453537225723,0.08181449770927429,0.5075739622116089,0.5060036182403564,0.4613317847251892,0.17713570594787598,0.3048460781574249,True,0.22181713581085205,0.1784801483154297,0.06346955895423889,0.5566779375076294,0.4932083785533905,12.440752029418945,0.17684650421142578,0.6312341690063477,0.2322486937046051,0.3053975999355316,0.987312912940979
d2p2-train-md3040-3-000833-p75,d2p1-train-md3040-3-000833-clean,train,md3040,C,832,833,p75,P75,0.75,bottom,d2p1-train-md3040-C-00107,True,0.5263285636901855,97.01549530029297,0.5263285636901855,0.014243182726204395,0.051520027220249176,0.04304829239845276,0.6816065907478333,0.5011561512947083,0.4555164575576782,0.1706976592540741,0.282298743724823,True,0.24716107547283173,0.15407390892505646,0.09532821923494339,0.5263285636901855,0.43100035190582275,12.364053726196289,0.19326922297477722,0.8256566524505615,0.15095898509025574,0.5634831190109253,0.995043158531189
d2p2-train-md3040-3-000833-p100,d2p1-train-md3040-3-000833-clean,train,md3040,C,832,833,p100,P100,1.0,bottom,d2p1-train-md3040-C-00107,True,0.45043423771858215,105.02751159667969,0.45043423771858215,0.01463942602276802,0.041467178612947464,0.18864667415618896,0.7603124380111694,0.6235688328742981,0.5141081809997559,0.16980616748332977,0.252127468585968,True,0.2075115591287613,0.10803619772195816,0.0918196514248848,0.45043423771858215,0.35861459374427795,12.425816535949707,0.16257521510124207,0.821647584438324,0.07350116968154907,0.7087863087654114,0.9803972840309143
d2p2-train-md3040-3-000840-p25,d2p1-train-md3040-3-000840-clean,train,md3040,C,839,840,p25,P25,0.25,right,d2p1-train-md3040-C-00108,True,0.6229695677757263,156.15708923339844,0.6229695677757263,0.008128274232149124,0.04919349029660225,0.20720908045768738,0.5270166397094727,0.4885139763355255,0.4799705445766449,0.16603806614875793,0.34001782536506653,True,0.19929789006710052,0.19860036671161652,0.030624613165855408,0.6229695677757263,0.5923449397087097,12.562247276306152,0.11440028250217438,0.6706456542015076,0.1424350142478943,0.3763141930103302,0.9076692461967468
d2p2-train-md3040-3-000840-p50,d2p1-train-md3040-3-000840-clean,train,md3040,C,839,840,p50,P50,0.5,right,d2p1-train-md3040-C-00108,True,0.4333910048007965,70.1180419921875,0.4333910048007965,0.009930843487381935,0.050802018493413925,0.009083956480026245,0.5624958872795105,0.4702490568161011,0.46747124195098877,0.14198952913284302,0.29497408866882324,True,0.2345498502254486,0.1730046421289444,0.035342924296855927,0.4333910048007965,0.39804807305336,12.45103931427002,0.19506090879440308,0.6948989629745483,0.1762181669473648,0.453383207321167,0.9929286241531372
d2p2-train-md3040-3-000840-p75,d2p1-train-md3040-3-000840-clean,train,md3040,C,839,840,p75,P75,0.75,right,d2p1-train-md3040-C-00108,True,0.5232915282249451,83.57373046875,0.5232915282249451,0.017714250832796097,0.05445210263133049,0.14714324474334717,0.7120782136917114,0.6256391406059265,0.5106679201126099,0.15133987367153168,0.27024829387664795,True,0.2758362293243408,0.12031085044145584,0.14087900519371033,0.5232915282249451,0.38241252303123474,12.498286247253418,0.2138843685388565,0.7115733027458191,0.13161715865135193,0.5138288736343384,0.9515578746795654
d2p2-train-md3040-3-000840-p100,d2p1-train-md3040-3-000840-clean,train,md3040,C,839,840,p100,P100,1.0,right,d2p1-train-md3040-C-00108,True,0.5225623250007629,89.52473449707031,0.5225623250007629,0.016254227608442307,0.0528024360537529,0.10776084661483765,0.7010279893875122,0.6335875988006592,0.5137936472892761,0.1410469263792038,0.27943798899650574,True,0.2667188346385956,0.12545453011989594,0.13923950493335724,0.5225623250007629,0.3833228349685669,12.501846313476562,0.22921869158744812,0.6976491212844849,0.14423495531082153,0.4731890857219696,0.993299126625061
d2p2-train-md3040-3-000846-p25,d2p1-train-md3040-3-000846-clean,train,md3040,C,845,846,p25,P25,0.25,right,d2p1-train-md3040-C-00109,True,0.8060680031776428,229.85592651367188,0.8060680031776428,0.006314114201813936,0.05279606580734253,0.6152954995632172,0.41841986775398254,0.48756399750709534,0.49751394987106323,0.16685467958450317,0.3137470483779907,True,0.16971991956233978,0.2481011599302292,0.01534646563231945,0.8060680031776428,0.7907215356826782,12.593271255493164,0.11867423355579376,0.6431037187576294,0.16465938091278076,0.3144252896308899,0.9235236644744873
d2p2-train-md3040-3-000846-p50,d2p1-train-md3040-3-000846-clean,train,md3040,C,845,846,p50,P50,0.5,right,d2p1-train-md3040-C-00109,True,0.48143234848976135,86.74739837646484,0.48143234848976135,0.008625002577900887,0.05097123607993126,0.06421482563018799,0.47545289993286133,0.47154557704925537,0.4767376184463501,0.15783271193504333,0.29249054193496704,True,0.23045609891414642,0.1790972501039505,0.02585795894265175,0.48143234848976135,0.4555743932723999,12.455472946166992,0.19190235435962677,0.650313138961792,0.2477491945028305,0.2926182150840759,0.9958813786506653
d2p2-train-md3040-3-000846-p75,d2p1-train-md3040-3-000846-clean,train,md3040,C,845,846,p75,P75,0.75,right,d2p1-train-md3040-C-00109,True,0.42656514048576355,57.945716857910156,0.42656514048576355,0.018494322896003723,0.05291794613003731,0.003046095371246338,0.7312281131744385,0.5289331078529358,0.48962852358818054,0.2225452959537506,0.21440894901752472,True,0.2728617191314697,0.10612862557172775,0.1335340142250061,0.42656514048576355,0.29303112626075745,12.446100234985352,0.22569231688976288,0.7833301424980164,0.11680123955011368,0.6267802119255066,0.9972003698348999
d2p2-train-md3040-3-000846-p100,d2p1-train-md3040-3-000846-clean,train,md3040,C,845,846,p100,P100,1.0,right,d2p1-train-md3040-C-00109,True,0.43252429366111755,61.26524353027344,0.43252429366111755,0.017968740314245224,0.05227665603160858,0.029246658086776733,0.7264425158500671,0.5899209380149841,0.4936375617980957,0.1559329330921173,0.21918582916259766,True,0.27067679166793823,0.10419726371765137,0.16123530268669128,0.43252429366111755,0.27128899097442627,12.462014198303223,0.2203020453453064,0.7551414370536804,0.10805700719356537,0.6069806218147278,0.9980775117874146
d2p2-train-md3050-1-000218-p25,d2p1-train-md3050-1-000218-clean,train,md3050,A,136,218,p25,P25,0.25,top,d2p1-train-md3050-A-00000,True,0.6521239280700684,192.89500427246094,0.6521239280700684,0.005241666920483112,0.04666396230459213,0.28711357712745667,0.35869136452674866,0.4903114438056946,0.5265728831291199,0.179829940199852,0.24568025767803192,True,0.14694912731647491,0.22116979956626892,0.006252584513276815,0.6521239280700684,0.6458713412284851,12.47138500213623,0.22824105620384216,0.6243263483047485,0.18243004381656647,0.29530811309814453,0.9804621338844299
d2p2-train-md3050-1-000218-p50,d2p1-train-md3050-1-000218-clean,train,md3050,A,136,218,p50,P50,0.5,top,d2p1-train-md3050-A-00000,True,0.5943847894668579,161.20437622070312,0.5943847894668579,0.006129011511802673,0.046416476368904114,0.1661960482597351,0.4156600534915924,0.4856487512588501,0.543668806552887,0.16057360172271729,0.20420397818088531,True,0.1672716587781906,0.20499223470687866,0.022033991292119026,0.5943847894668579,0.572350800037384,12.444169998168945,0.2131606638431549,0.649947464466095,0.21449320018291473,0.29960355162620544,0.9771634936332703
d2p2-train-md3050-1-000218-p75,d2p1-train-md3050-1-000218-clean,train,md3050,A,136,218,p75,P75,0.75,top,d2p1-train-md3050-A-00000,True,0.510744035243988,104.09928894042969,0.510744035243988,0.01246556080877781,0.04849714785814285,0.12511643767356873,0.6478320956230164,0.4847652018070221,0.5109938383102417,0.19805508852005005,0.2720160186290741,True,0.23570679128170013,0.14259211719036102,0.0718967393040657,0.510744035243988,0.43884730339050293,12.454300880432129,0.25432026386260986,0.654169499874115,0.2531026005744934,0.2847820818424225,0.9957305192947388
d2p2-train-md3050-1-000218-p100,d2p1-train-md3050-1-000218-clean,train,md3050,A,136,218,p100,P100,1.0,top,d2p1-train-md3050-A-00000,True,0.20508424937725067,27.417724609375,0.20508424937725067,0.022097503766417503,0.03238258883357048,0.035154059529304504,0.8509794473648071,0.4972716271877289,0.5180290341377258,0.2895756959915161,0.33757635951042175,True,0.1357828676700592,0.03221554309129715,0.11099418252706528,0.20508424937725067,0.0940900668501854,12.249889373779297,0.0847235843539238,0.9022191166877747,0.060739900916814804,0.800501823425293,0.9948881268501282
d2p2-train-md3050-1-000219-p25,d2p1-train-md3050-1-000219-clean,train,md3050,A,218,219,p25,P25,0.25,right,d2p1-train-md3050-A-00001,True,0.8996983170509338,249.91006469726562,0.8996983170509338,0.005033207591623068,0.05669150501489639,0.8091740682721138,0.2703631818294525,0.4885890483856201,0.5005314946174622,0.17153161764144897,0.3248848617076874,True,0.14900562167167664,0.2853599488735199,0.007404825184494257,0.8996983170509338,0.8922935128211975,12.593799591064453,0.1633705049753189,0.6040007472038269,0.1522570103406906,0.33338499069213867,0.8785102367401123
d2p2-train-md3050-1-000219-p50,d2p1-train-md3050-1-000219-clean,train,md3050,A,218,219,p50,P50,0.5,right,d2p1-train-md3050-A-00001,True,0.563736617565155,125.29906463623047,0.563736617565155,0.007209085859358311,0.049848515540361404,0.11859378218650818,0.399649977684021,0.47407257556915283,0.5192515254020691,0.1661309003829956,0.276069700717926,True,0.2071019560098648,0.1953417807817459,0.018719756975769997,0.563736617565155,0.545016884803772,12.430166244506836,0.2119952291250229,0.6179474592208862,0.2554037570953369,0.3034851551055908,0.9914175868034363
d2p2-train-md3050-1-000219-p75,d2p1-train-md3050-1-000219-clean,train,md3050,A,218,219,p75,P75,0.75,right,d2p1-train-md3050-A-00001,True,0.6559694409370422,138.31015014648438,0.6559694409370422,0.012391072697937489,0.05439728870987892,0.3288848102092743,0.6056735515594482,0.48383140563964844,0.5167611241340637,0.21750077605247498,0.3049779534339905,True,0.24306043982505798,0.18799510598182678,0.07480483502149582,0.6559694409370422,0.5811645984649658,12.39907169342041,0.18229719996452332,0.8072212934494019,0.08621547371149063,0.6801992654800415,0.9932857751846313
d2p2-train-md3050-1-000219-p100,d2p1-train-md3050-1-000219-clean,train,md3050,A,218,219,p100,P100,1.0,right,d2p1-train-md3050-A-00001,True,0.537192702293396,106.72581481933594,0.537192702293396,0.019381189718842506,0.04828167334198952,0.3019210994243622,0.7602267861366272,0.4987221360206604,0.5009738206863403,0.25076717138290405,0.3165770471096039,True,0.21462401747703552,0.12634526193141937,0.13341648876667023,0.537192702293396,0.40377622842788696,12.224617958068848,0.059281494468450546,0.9313174486160278,0.047645244747400284,0.8434963822364807,0.9959561824798584
d2p2-train-md3050-1-000220-p25,d2p1-train-md3050-1-000220-clean,train,md3050,A,219,220,p25,P25,0.25,right,d2p1-train-md3050-A-00002,True,0.9081279039382935,251.60105895996094,0.9081279039382935,0.004896321799606085,0.057044338434934616,0.8289604857563972,0.2560187578201294,0.4895313084125519,0.5001030564308167,0.16875670850276947,0.3232501447200775,True,0.14542347192764282,0.289358913898468,0.007527911104261875,0.9081279039382935,0.900600016117096,12.593055725097656,0.1600751131772995,0.5998592376708984,0.15619030594825745,0.32643094658851624,0.8664641380310059
d2p2-train-md3050-1-000220-p50,d2p1-train-md3050-1-000220-clean,train,md3050,A,219,220,p50,P50,0.5,right,d2p1-train-md3050-A-00002,True,0.5926299095153809,137.4174041748047,0.5926299095153809,0.0072828722186386585,0.050033245235681534,0.18501976132392883,0.4032727777957916,0.4767383635044098,0.5187824964523315,0.16760718822479248,0.27798134088516235,True,0.20943211019039154,0.1944419890642166,0.021420717239379883,0.5926299095153809,0.571209192276001,12.430810928344727,0.21595221757888794,0.6170937418937683,0.26406025886535645,0.2705463171005249,0.9915385842323303
d2p2-train-md3050-1-000220-p75,d2p1-train-md3050-1-000220-clean,train,md3050,A,219,220,p75,P75,0.75,right,d2p1-train-md3050-A-00002,True,0.6857112050056458,157.4343719482422,0.6857112050056458,0.011611568741500378,0.05341576039791107,0.37511709332466125,0.6048671007156372,0.48826777935028076,0.5180043578147888,0.20995408296585083,0.30716174840927124,True,0.23105475306510925,0.19599954783916473,0.05890008062124252,0.6857112050056458,0.626811146736145,12.402681350708008,0.1935330182313919,0.8073098659515381,0.09524760395288467,0.6469288468360901,0.9933778047561646
d2p2-train-md3050-1-000220-p100,d2p1-train-md3050-1-000220-clean,train,md3050,A,219,220,p100,P100,1.0,right,d2p1-train-md3050-A-00002,True,0.5495238900184631,114.4609146118164,0.5495238900184631,0.01781446859240532,0.04820246249437332,0.25872886180877686,0.7450926303863525,0.4848019778728485,0.5076726078987122,0.2686063349246979,0.3065081536769867,True,0.21768084168434143,0.1351216584444046,0.12822940945625305,0.5495238900184631,0.4212944805622101,12.203445434570312,0.022099006921052933,0.9576032161712646,0.031764253973960876,0.9136248230934143,0.9981188774108887
d2p2-train-md3050-1-000221-p25,d2p1-train-md3050-1-000221-clean,train,md3050,A,220,221,p25,P25,0.25,bottom,d2p1-train-md3050-A-00003,True,0.7206215262413025,220.2517547607422,0.7206215262413025,0.004923432134091854,0.04830947518348694,0.440182089805603,0.3075272738933563,0.5003757476806641,0.4791005253791809,0.19360752403736115,0.2853597402572632,True,0.14402855932712555,0.23384472727775574,0.015005956403911114,0.7206215262413025,0.7056155800819397,12.533870697021484,0.15769921243190765,0.6018264293670654,0.20961134135723114,0.1567833125591278,0.9715139269828796
d2p2-train-md3050-1-000221-p50,d2p1-train-md3050-1-000221-clean,train,md3050,A,220,221,p50,P50,0.5,bottom,d2p1-train-md3050-A-00003,True,0.5789279341697693,157.12550354003906,0.5789279341697693,0.006219328381121159,0.04576967656612396,0.1524038016796112,0.4103023111820221,0.5075632333755493,0.5035015344619751,0.18806080520153046,0.2984452247619629,True,0.1719316691160202,0.1960727721452713,0.03189614415168762,0.5789279341697693,0.5470317602157593,12.457067489624023,0.1929185539484024,0.6342752575874329,0.26234790682792664,0.14320969581604004,0.9890370965003967
d2p2-train-md3050-1-000221-p75,d2p1-train-md3050-1-000221-clean,train,md3050,A,220,221,p75,P75,0.75,bottom,d2p1-train-md3050-A-00003,True,0.7379493117332458,184.7151336669922,0.7379493117332458,0.010667456313967705,0.05325107276439667,0.5121045261621475,0.5810370445251465,0.5022222995758057,0.5093923211097717,0.22867392003536224,0.30662238597869873,True,0.231194406747818,0.19647030532360077,0.09815049916505814,0.7379493117332458,0.6397988200187683,12.422452926635742,0.2007269710302353,0.6484846472740173,0.3180290460586548,0.054006099700927734,0.9965631365776062
d2p2-train-md3050-1-000221-p100,d2p1-train-md3050-1-000221-clean,train,md3050,A,220,221,p100,P100,1.0,bottom,d2p1-train-md3050-A-00003,True,0.64786696434021,130.8209686279297,0.64786696434021,0.01871562749147415,0.0534873865544796,0.34095636010169983,0.7422917485237122,0.48726189136505127,0.5051255822181702,0.27725476026535034,0.29558271169662476,True,0.24310414493083954,0.16275867819786072,0.12500958144664764,0.64786696434021,0.5228573679924011,12.214365005493164,0.021989887580275536,0.959061324596405,0.0400875061750412,0.8877356052398682,0.9980852603912354
d2p2-train-md3050-1-000222-p25,d2p1-train-md3050-1-000222-clean,train,md3050,A,221,222,p25,P25,0.25,left,d2p1-train-md3050-A-00004,True,0.9319838881492615,255.02764892578125,0.9319838881492615,0.004400030244141817,0.05819493159651756,0.8872778043150902,0.19622273743152618,0.5137419104576111,0.50348961353302,0.1766512244939804,0.32041943073272705,True,0.13058780133724213,0.30319610238075256,0.003952010069042444,0.9319838881492615,0.928031861782074,12.452564239501953,0.1663539856672287,0.7222170233726501,0.14611820876598358,0.5434619784355164,0.979253351688385
d2p2-train-md3050-1-000222-p50,d2p1-train-md3050-1-000222-clean,train,md3050,A,221,222,p50,P50,0.5,left,d2p1-train-md3050-A-00004,True,0.7650471925735474,233.14874267578125,0.7650471925735474,0.005287499632686377,0.04982796683907509,0.5423419028520584,0.35371091961860657,0.5246163010597229,0.4996931850910187,0.15426544845104218,0.31304502487182617,True,0.14774194359779358,0.24170994758605957,0.014858693815767765,0.7650471925735474,0.7501884698867798,12.462533950805664,0.1805385798215866,0.7286735773086548,0.1265879124403,0.5455400943756104,0.960560142993927
d2p2-train-md3050-1-000222-p75,d2p1-train-md3050-1-000222-clean,train,md3050,A,221,222,p75,P75,0.75,left,d2p1-train-md3050-A-00004,True,0.5530657172203064,97.05707550048828,0.5530657172203064,0.013970578089356422,0.05438770353794098,0.20210224390029907,0.632879376411438,0.5130168199539185,0.4852525591850281,0.18089759349822998,0.29649245738983154,True,0.2726901173591614,0.14518553018569946,0.10479122400283813,0.5530657172203064,0.44827449321746826,12.40506362915039,0.19551870226860046,0.7549223303794861,0.16604846715927124,0.4313889443874359,0.9964677691459656
