pair_id,split,target_id,view,template_frame_id,search_frame_id,delta_max_score_s_minus_c,delta_apce_s_minus_c,delta_score_entropy_s_minus_c,bbox_center_displacement_normalized,bbox_center_displacement_pixels_256,bbox_log_scale_l1,synthetic_same_view_natural_centroid_nearest_cos,c_to_s_nearest_cos_mean,s_to_c_nearest_cos_mean,symmetric_best_match_cos,cross_token_cos_mean_control,centroid_cos_control
d2p1-train-md3051-A-00022,train,md3051,A,325,326,-0.3954150676727295,-159.13002395629883,0.22870761156082153,0.34472300295278024,88.24908875591174,0.05049650013029916,0.9580421447753906,0.7036347389221191,0.8547713756561279,0.7792030572891235,0.6431773900985718,0.8117991089820862
d2p1-train-md3051-A-00023,train,md3051,A,338,339,-0.5630711168050766,-160.76125717163086,0.2816498875617981,0.37556157517161676,96.14376324393389,0.11613922718780174,0.9449827671051025,0.803418755531311,0.8662806749343872,0.8348497152328491,0.676260232925415,0.8676542043685913
d2p1-train-md3051-A-00024,train,md3051,A,350,351,-0.584764301776886,-192.0033950805664,0.29946625232696533,0.01902464842264353,4.8703099961967435,0.4408589730402066,0.9476951360702515,0.7630178928375244,0.8164513111114502,0.7897346019744873,0.658090353012085,0.877328634262085
d2p1-train-md3051-A-00025,train,md3051,A,368,369,-0.25116026401519775,-131.36221313476562,0.24888944625854492,0.03289084519095081,8.420056368883408,0.2931779515200052,0.9454140067100525,0.7092167139053345,0.8935514688491821,0.8013840913772583,0.6667912602424622,0.8216056823730469
d2p1-train-md3051-A-00026,train,md3051,A,414,415,-0.45673295855522156,-150.96609115600586,0.18454015254974365,0.401797017892982,102.86003658060339,0.09500350058253121,0.930550217628479,0.8231208324432373,0.8160178661346436,0.8195693492889404,0.6620796322822571,0.9002653360366821
d2p1-train-md3051-A-00027,train,md3051,A,427,428,-0.4995057284832001,-158.52510261535645,0.2508535385131836,0.426048624674896,109.06844791677338,0.06347154525077624,0.9473282098770142,0.6966682076454163,0.8554161787033081,0.7760421931743622,0.6405201554298401,0.7986330986022949
d2p1-train-md3051-A-00028,train,md3051,A,477,478,-0.3061821758747101,-143.90346908569336,0.20735949277877808,0.4197980836611415,107.46830941725223,0.4459761979846387,0.9669526815414429,0.7450464963912964,0.8586570024490356,0.801851749420166,0.6495252251625061,0.8415036797523499
d2p1-train-md3051-A-00029,train,md3051,A,489,490,-0.3541523218154907,-128.16511917114258,0.23841720819473267,0.2829711132310676,72.4406049871533,0.21574878230949268,0.9216957092285156,0.751126229763031,0.835181474685669,0.79315385222435,0.6718444228172302,0.8506596684455872
d2p1-train-md3051-A-00030,train,md3051,A,502,503,-0.20878523588180542,-113.20123291015625,0.217354416847229,0.23828327735026558,61.00051900166799,0.5722245803227081,0.9210056066513062,0.7895112037658691,0.8221375942230225,0.8058243989944458,0.6843678951263428,0.8888629078865051
d2p1-train-md3051-A-00031,train,md3051,A,514,515,-0.27743861079216003,-118.61090469360352,0.2259349226951599,0.27357294217700384,70.03467319731298,0.2938294586396554,0.9621795415878296,0.7562832832336426,0.8880255818367004,0.8221544325351715,0.674191415309906,0.824204683303833
d2p1-train-md3051-A-00032,train,md3051,A,527,528,-0.48757927119731903,-159.47735595703125,0.2636006474494934,0.3801566393451532,97.32009967235922,0.03591008586944912,0.9626930952072144,0.7360193729400635,0.8931999802589417,0.8146096765995026,0.6806129217147827,0.8226156234741211
d2p1-train-md3051-A-00033,train,md3051,A,544,545,-0.5086561888456345,-167.84292602539062,0.269122838973999,0.45499816810579397,116.47953103508326,0.0913061169551499,0.9555677175521851,0.760898768901825,0.8826775550842285,0.8217881619930267,0.712144136428833,0.8640051484107971
d2p1-train-md3051-A-00034,train,md3051,A,557,558,-0.4888914078474045,-157.00652694702148,0.228318452835083,0.34339604472303836,87.90938744909782,0.047384859824887875,0.9621565937995911,0.8180100321769714,0.8962904214859009,0.8571502268314362,0.7264095544815063,0.8876822590827942
d2p1-train-md3051-A-00035,train,md3051,A,569,570,-0.3361503779888153,-79.80467987060547,0.1487857699394226,0.2439119835560692,62.44146779035371,0.22501746769823316,0.9191147685050964,0.8405485153198242,0.8291773796081543,0.8348629474639893,0.7237114310264587,0.9073031544685364
d2p1-train-md3051-A-00036,train,md3051,A,582,583,-0.30595487356185913,-87.55110168457031,0.1367706060409546,0.2112776488224588,54.087078098549455,0.38039552730086656,0.9511780142784119,0.8407585024833679,0.8707927465438843,0.8557756245136261,0.7088645696640015,0.9287931323051453
d2p1-train-md3051-A-00037,train,md3051,A,594,595,-0.450546994805336,-104.2060604095459,0.15141236782073975,0.20289454735635015,51.94100412322564,0.3119238155083947,0.966041088104248,0.7898381948471069,0.8971473574638367,0.8434927761554718,0.7096652984619141,0.8610877394676208
d2p1-train-md3051-B-00000,train,md3051,B,6,7,-0.2968079447746277,-72.15777206420898,0.12395632266998291,0.39256171601189765,100.4957992990458,0.31336567026874973,0.9420782327651978,0.8556427955627441,0.8509078025817871,0.8532752990722656,0.7705919742584229,0.9325123429298401
d2p1-train-md3051-B-00001,train,md3051,B,23,24,-0.22542735934257507,-61.837646484375,0.13052964210510254,0.3418741522461296,87.51978297500918,0.2043619463804634,0.9438831806182861,0.865269124507904,0.8756285309791565,0.8704488277435303,0.7599537372589111,0.940565288066864
d2p1-train-md3051-B-00002,train,md3051,B,36,37,-0.2921731173992157,-66.54912567138672,0.11950182914733887,0.3572720308136293,91.4616398882891,0.12876405214328915,0.9478323459625244,0.8458650708198547,0.8427349328994751,0.8443000018596649,0.7536342144012451,0.9436255097389221
d2p1-train-md3051-B-00003,train,md3051,B,48,49,-0.1886189877986908,-43.127479553222656,0.10848140716552734,0.4435400663941577,113.54625699690438,0.0765982110464027,0.9511361122131348,0.8667666912078857,0.8533002138137817,0.8600334525108337,0.8013911247253418,0.9495590329170227
d2p1-train-md3051-B-00004,train,md3051,B,71,72,-0.33062733709812164,-87.92979621887207,0.17423099279403687,0.01554191409179257,3.978730007498898,0.26836013621953064,0.9508785605430603,0.8416560888290405,0.8809928894042969,0.8613244891166687,0.7740628123283386,0.8949506878852844
d2p1-train-md3051-B-00005,train,md3051,B,83,89,-0.3402444124221802,-69.94672775268555,0.12128555774688721,0.24772319797654016,63.41713868199428,0.2088123699873788,0.9580245614051819,0.8680124282836914,0.8796652555465698,0.8738388419151306,0.7972701191902161,0.9479235410690308
d2p1-train-md3051-B-00006,train,md3051,B,105,106,-0.44690489768981934,-110.24605178833008,0.20354169607162476,0.03770269047852519,9.651888762502448,0.5880948463118533,0.9495490193367004,0.8471896648406982,0.9015123844146729,0.8743510246276855,0.7555012702941895,0.9075110554695129
d2p1-train-md3051-B-00007,train,md3051,B,117,118,-0.3968023657798767,-98.54167366027832,0.17862802743911743,0.3001072689928633,76.827460862173,0.46288179144202013,0.9695760011672974,0.8265496492385864,0.8917173147201538,0.8591334819793701,0.754173755645752,0.8821980953216553
d2p1-train-md3051-B-00008,train,md3051,B,130,131,-0.347073033452034,-69.26993751525879,0.17272567749023438,0.1193941558531654,30.564903898410343,0.3169488165021781,0.9639582633972168,0.7954355478286743,0.821810245513916,0.8086228966712952,0.7340902090072632,0.894983172416687
d2p1-train-md3051-B-00009,train,md3051,B,142,143,-0.25984707474708557,-79.55297470092773,0.0640115737915039,0.4138377611964678,105.94246686629576,0.26860201353156427,0.952927827835083,0.841167151927948,0.8583881258964539,0.8497776389122009,0.7840091586112976,0.9300751686096191
d2p1-train-md3051-B-00010,train,md3051,B,160,161,-0.2682054936885834,-116.44597625732422,0.1020917296409607,0.4048134341365693,103.63223913896174,0.2748057182598521,0.9431686401367188,0.8638522028923035,0.8328361511230469,0.8483441770076752,0.7611023783683777,0.9141649007797241
d2p1-train-md3051-B-00011,train,md3051,B,173,174,-0.2484675645828247,-73.72182846069336,0.04893368482589722,0.43498609770234237,111.35644101179965,0.24825095665143476,0.9183903932571411,0.850062370300293,0.859673023223877,0.854867696762085,0.7449779510498047,0.9147114753723145
d2p1-train-md3051-B-00012,train,md3051,B,185,190,-0.29962193965911865,-106.10710525512695,0.09093761444091797,0.37340905666019725,95.5927185050105,0.3338459177133461,0.951210618019104,0.8687166571617126,0.847529411315918,0.8581230342388153,0.767673134803772,0.9400094747543335
d2p1-train-md3051-B-00013,train,md3051,B,202,203,-0.25089168548583984,-88.09734725952148,0.0981946587562561,0.3497463952497464,89.53507718393507,0.2480513712682084,0.9435465335845947,0.8317211866378784,0.8262138366699219,0.8289675116539001,0.7498868703842163,0.9209173321723938
d2p1-train-md3051-B-00014,train,md3051,B,214,215,-0.1537683606147766,-39.949913024902344,0.06006908416748047,0.30435395997182657,77.9146137527876,0.3444012735767562,0.9430615305900574,0.8692551255226135,0.8847637176513672,0.8770094215869904,0.7635213136672974,0.9502827525138855
d2p1-train-md3051-B-00015,train,md3051,B,227,228,-0.0658867359161377,7.685844421386719,0.07366520166397095,0.271847502074242,69.59296053100596,0.4777390942294965,0.9118403196334839,0.8413886427879333,0.8517661094665527,0.846577376127243,0.7414829134941101,0.9048933386802673
d2p1-train-md3051-B-00016,train,md3051,B,239,240,-0.10252338647842407,-1.4059600830078125,0.07455533742904663,0.27991744100998667,71.65886489855659,0.4938907578515809,0.953375518321991,0.8620796203613281,0.8813440203666687,0.8717118203639984,0.7646645903587341,0.9292014241218567
d2p1-train-md3051-B-00017,train,md3051,B,252,253,0.0223844051361084,22.70812225341797,0.004800736904144287,0.28768824687365063,73.64819119965456,0.36863934110088137,0.9517995119094849,0.8953887820243835,0.8917304277420044,0.893559604883194,0.7772239446640015,0.9602957963943481
d2p1-train-md3051-B-00018,train,md3051,B,264,265,0.0602494478225708,54.926612854003906,-0.005735516548156738,0.34837359758394193,89.18364098148913,0.1593377927884655,0.9336461424827576,0.8925114870071411,0.9058512449264526,0.8991813659667969,0.7810543775558472,0.9685743451118469
d2p1-train-md3051-B-00019,train,md3051,B,282,283,-0.1271997094154358,-22.946197509765625,0.0026533007621765137,0.3556609598064429,91.04920571044939,0.4760395595730227,0.9361000061035156,0.8666576147079468,0.8797053694725037,0.8731814920902252,0.7534591555595398,0.9231978058815002
d2p1-train-md3051-B-00020,train,md3051,B,294,301,0.02443632483482361,7.800956726074219,0.04633098840713501,0.35656094268368427,91.27960132702317,0.15079933697835618,0.9489246606826782,0.8376842737197876,0.8594008088111877,0.8485425412654877,0.7482132911682129,0.9128383994102478
d2p1-train-md3051-B-00021,train,md3051,B,313,314,0.011397898197174072,31.821701049804688,0.08927440643310547,0.43265114147923533,110.75869221868425,0.37421403595442626,0.9498687982559204,0.8159765005111694,0.8755290508270264,0.8457527756690979,0.7238119840621948,0.9029287695884705
d2p1-train-md3051-B-00022,train,md3051,B,325,326,-0.33608534932136536,-103.69018173217773,0.12011045217514038,0.41952884206422436,107.39938356844144,0.24863254669247803,0.9498522877693176,0.8541086316108704,0.8589192628860474,0.8565139472484589,0.7642049193382263,0.9258553385734558
d2p1-train-md3051-B-00023,train,md3051,B,338,339,-0.20668455958366394,-47.21006393432617,0.1514161229133606,0.3661894699083979,93.74450429654986,0.12427625623299457,0.9560580849647522,0.8376034498214722,0.8346598148345947,0.8361316323280334,0.7514091730117798,0.8923142552375793
d2p1-train-md3051-B-00024,train,md3051,B,350,351,-0.1467001736164093,-48.953819274902344,0.013833940029144287,0.3385278246906614,86.66312312080932,0.19735918367316185,0.937328577041626,0.8678900003433228,0.8631777167320251,0.865533858537674,0.7746813297271729,0.9511588215827942
d2p1-train-md3051-B-00025,train,md3051,B,368,369,-0.18857941031455994,-57.49783897399902,0.10014557838439941,0.24121902352194716,61.75207002161847,0.4475793832159793,0.9389430284500122,0.7979418039321899,0.8352394104003906,0.8165906071662903,0.6861764192581177,0.8671757578849792
d2p1-train-md3051-B-00026,train,md3051,B,414,415,-0.27426721155643463,-50.838191986083984,0.0885053277015686,0.37734981474492413,96.60155257470058,0.1611406938009299,0.9544774889945984,0.868483304977417,0.8683581352233887,0.8684207201004028,0.7694901823997498,0.9517690539360046
d2p1-train-md3051-B-00027,train,md3051,B,427,428,-0.15410849452018738,-46.88105392456055,0.17687809467315674,0.016411179565361006,4.2012619687324175,0.22906604585897458,0.9521284103393555,0.784284234046936,0.8268399238586426,0.8055620789527893,0.697067379951477,0.8781040906906128
d2p1-train-md3051-B-00028,train,md3051,B,477,478,-0.10719695687294006,-26.006885528564453,0.07738363742828369,0.2053889348766983,52.57956732843476,0.16566696642253081,0.9554941654205322,0.8900340795516968,0.8761361837387085,0.8830851316452026,0.818371593952179,0.9314504265785217
d2p1-train-md3051-B-00029,train,md3051,B,489,490,-0.30777639150619507,-68.98951816558838,0.14345526695251465,0.04458035168763136,11.412570032033628,0.36932711670028917,0.9707521200180054,0.8205606937408447,0.8295922875404358,0.8250764906406403,0.7421261072158813,0.8725830316543579
d2p1-train-md3051-B-00030,train,md3051,B,502,503,-0.08436843752861023,-38.997074127197266,0.11853665113449097,0.43305126629707946,110.86112417205234,0.05898868842045865,0.962200939655304,0.8215439915657043,0.8573529720306396,0.839448481798172,0.7169961929321289,0.8985989093780518
d2p1-train-md3051-B-00031,train,md3051,B,514,515,0.04186210036277771,16.115447998046875,0.06329280138015747,0.32173166327075653,82.36330579731367,0.11371739564581661,0.928735613822937,0.8540638089179993,0.8333577513694763,0.8437107801437378,0.7234325408935547,0.9153077602386475
d2p1-train-md3051-B-00032,train,md3051,B,527,528,-0.2829839587211609,-54.64654350280762,0.17743974924087524,0.3413779842189025,87.39276396003903,0.4030973453022637,0.980387806892395,0.7997391819953918,0.8639996647834778,0.8318694233894348,0.7408447861671448,0.8306261301040649
d2p1-train-md3051-B-00033,train,md3051,B,544,545,-0.049484312534332275,-34.97846984863281,0.1529204249382019,0.3625588682971393,92.81507028406766,0.2103082674819053,0.9709781408309937,0.8506564497947693,0.8874946236610413,0.8690755367279053,0.7637792825698853,0.9133920669555664
d2p1-train-md3051-B-00034,train,md3051,B,557,558,-0.0752943754196167,-34.585262298583984,0.13408154249191284,0.2019445662228483,51.69780895304916,0.42125668478655065,0.9340721368789673,0.8425878286361694,0.8638726472854614,0.8532302379608154,0.7757794260978699,0.9210087656974792
d2p1-train-md3051-B-00035,train,md3051,B,569,570,-0.1786394715309143,-59.19139862060547,0.09402543306350708,0.3247743170464129,83.1422251638817,0.5266300047598811,0.9555073976516724,0.8115032315254211,0.8629904985427856,0.8372468650341034,0.7223052978515625,0.887959897518158
d2p1-train-md3051-B-00036,train,md3051,B,582,583,-0.1436654031276703,-66.57289123535156,0.17047297954559326,0.14114692237777615,36.133612128710695,0.36311197629756675,0.9662035703659058,0.7744218707084656,0.8643649220466614,0.8193933963775635,0.6791855096817017,0.7907315492630005
d2p1-train-md3051-B-00037,train,md3051,B,594,595,-0.11684799194335938,-42.11595153808594,0.12651830911636353,0.13389542053117484,34.27722765598076,0.5854765488066426,0.9467594623565674,0.8101469278335571,0.8517253994941711,0.8309361636638641,0.7203702926635742,0.8550785779953003
d2p1-train-md3051-C-00000,train,md3051,C,4,5,-0.6309377551078796,-211.44992637634277,0.3458002209663391,0.3395440998097685,86.92328955130074,0.30405531095835403,0.9457114338874817,0.7429819107055664,0.8144805431365967,0.7787312269210815,0.6296578049659729,0.8393405675888062
d2p1-train-md3051-C-00001,train,md3051,C,17,18,-0.3057519197463989,-155.80123138427734,0.23350465297698975,0.32297124594901694,82.68063896294834,0.517496815425575,0.9339733123779297,0.7824932336807251,0.8460536003112793,0.8142734169960022,0.6937540769577026,0.900374174118042
d2p1-train-md3051-C-00002,train,md3051,C,26,27,-0.5706681311130524,-186.00800704956055,0.37491676211357117,0.3750388396964904,96.00994296230154,0.6108670912075727,0.926532506942749,0.742798388004303,0.8236557245254517,0.7832270562648773,0.6484525203704834,0.8499959111213684
d2p1-train-md3051-C-00003,train,md3051,C,34,35,-0.5119109153747559,-185.45152282714844,0.29592281579971313,0.32353897382570085,82.82597729937942,0.4674399058674011,0.9069815874099731,0.7371731996536255,0.7469524145126343,0.7420628070831299,0.6297168731689453,0.8615554571151733
d2p1-train-md3051-C-00004,train,md3051,C,43,44,-0.34595489501953125,-146.5367431640625,0.2521328330039978,0.3593342358337699,91.98956437344509,0.5028509199809651,0.921509325504303,0.7804648876190186,0.814140796661377,0.7973028421401978,0.6458336710929871,0.9033573865890503
d2p1-train-md3051-C-00005,train,md3051,C,51,52,-0.594347670674324,-189.47434616088867,0.3100448250770569,0.4359885489320453,111.6130685266036,0.30894432830985524,0.9121420383453369,0.7612900733947754,0.7842385768890381,0.7727643251419067,0.641531229019165,0.8525305390357971
d2p1-train-md3051-C-00006,train,md3051,C,70,71,-0.5867650657892227,-205.33924293518066,0.37027931213378906,0.3620390723024672,92.6820025094316,0.8040024655305658,0.9399784207344055,0.7601577639579773,0.8049875497817993,0.7825726568698883,0.672196090221405,0.8874024152755737
d2p1-train-md3051-C-00007,train,md3051,C,78,79,-0.3319412171840668,-158.21743774414062,0.2916654348373413,0.4369692620581548,111.86413108688762,0.36719600290512505,0.9588950276374817,0.788373589515686,0.8472667932510376,0.8178201913833618,0.6824657320976257,0.8868486285209656
d2p1-train-md3051-C-00008,train,md3051,C,91,92,-0.6079705953598022,-216.91350746154785,0.30547040700912476,0.2426596476324905,62.12086979391757,0.5844776577313829,0.9398753643035889,0.6492784023284912,0.7081282138824463,0.6787033081054688,0.5937697887420654,0.7866783142089844
d2p1-train-md3051-C-00009,train,md3051,C,104,105,-0.3648471534252167,-167.4483413696289,0.24183619022369385,0.3573590738840125,91.4839229143072,0.595746271131349,0.93791663646698,0.724258542060852,0.753179669380188,0.73871910572052,0.6277379989624023,0.7942814826965332
d2p1-train-md3051-C-00010,train,md3051,C,112,113,-0.3460760712623596,-161.9365997314453,0.18569818139076233,0.3490649361391363,89.3606236516189,0.30555830928071387,0.9398276805877686,0.752494215965271,0.7990003824234009,0.7757472991943359,0.6303213834762573,0.8642874360084534
d2p1-train-md3051-C-00011,train,md3051,C,121,122,-0.5337682664394379,-200.77490615844727,0.2758907079696655,0.3565758939539662,91.28342885221535,0.579367142849744,0.9208619594573975,0.6860216856002808,0.7781113982200623,0.7320665419101715,0.627028226852417,0.8330293297767639
d2p1-train-md3051-C-00012,train,md3051,C,129,130,-0.34005114436149597,-155.36044311523438,0.24515068531036377,0.45003790316559367,115.20970321039198,0.6147285348068061,0.9153639078140259,0.7872715592384338,0.7801378965377808,0.7837047278881073,0.6783521175384521,0.9104450345039368
d2p1-train-md3051-C-00013,train,md3051,C,138,139,-0.3787577748298645,-171.77488327026367,0.20220643281936646,0.33917775196081645,86.82950450196901,0.12267250121084206,0.9220707416534424,0.7846730351448059,0.7928122878074646,0.7887426614761353,0.6708305478096008,0.9058144688606262
d2p1-train-md3051-C-00014,train,md3051,C,146,147,-0.3950231969356537,-195.15114974975586,0.2901391386985779,0.3855366971544004,98.69739447152651,0.45430652641969793,0.9550552368164062,0.7619642019271851,0.9052078723907471,0.8335860371589661,0.659317135810852,0.8490188121795654
d2p1-train-md3051-C-00015,train,md3051,C,161,162,-0.3925938010215759,-183.85168838500977,0.3552376627922058,0.27769637395080565,71.09027173140625,0.49165778697657486,0.9493861794471741,0.8008238077163696,0.8120001554489136,0.8064119815826416,0.6876785755157471,0.8908286690711975
d2p1-train-md3051-C-00016,train,md3051,C,169,170,-0.572845458984375,-223.10176277160645,0.38694748282432556,0.26687928742549183,68.32109758092591,0.32238752147253974,0.9240760803222656,0.7833186984062195,0.8050630688667297,0.7941908836364746,0.6704398989677429,0.8711992502212524
d2p1-train-md3051-C-00017,train,md3051,C,178,179,-0.3143470883369446,-157.74520111083984,0.3444128632545471,0.3940045559123252,100.86516631355525,0.1695403959248126,0.9072918891906738,0.7373659610748291,0.7278000116348267,0.7325829863548279,0.6425646543502808,0.8634191155433655
d2p1-train-md3051-C-00018,train,md3051,C,190,191,-0.5079541504383087,-144.61168670654297,0.32158225774765015,0.40531896320273986,103.7616545799014,0.1586855351463616,0.9338086843490601,0.7687686681747437,0.8501386642456055,0.8094536662101746,0.575585126876831,0.814220666885376
d2p1-train-md3051-C-00019,train,md3051,C,199,200,-0.37738266587257385,-61.22576904296875,0.2248639464378357,0.3776861053803555,96.68764297737101,0.1681146937944379,0.9259285926818848,0.7931360006332397,0.7869696617126465,0.7900528311729431,0.6209849119186401,0.8966627717018127
d2p1-train-md3051-C-00020,train,md3051,C,207,208,-0.1985296607017517,-72.84490966796875,0.17761826515197754,0.2788762492800389,71.39231981568996,0.3014209824965617,0.9337223768234253,0.8230233192443848,0.8201103210449219,0.8215668201446533,0.6497294902801514,0.9226990938186646
d2p1-train-md3051-C-00021,train,md3051,C,215,216,-0.3351331353187561,-142.94855499267578,0.2280476689338684,0.22240405049228076,56.935436926023876,0.16917448084496955,0.937792181968689,0.7878220677375793,0.7914826273918152,0.7896523475646973,0.6593241691589355,0.9166399240493774
d2p1-train-md3051-C-00022,train,md3051,C,224,225,-0.29148632287979126,-125.0572280883789,0.16470199823379517,0.22934132394777385,58.711378930630104,0.45612849969414104,0.9377485513687134,0.8137602806091309,0.8447893857955933,0.8292748332023621,0.6728515625,0.9335730075836182
d2p1-train-md3051-C-00023,train,md3051,C,232,233,-0.23187148571014404,-85.04386901855469,0.23287445306777954,0.30059833156377097,76.95317288032537,0.3820487923319523,0.9298180341720581,0.7873232960700989,0.8140684962272644,0.8006958961486816,0.6207164525985718,0.9029502272605896
d2p1-train-md3051-C-00024,train,md3051,C,241,242,-0.2925143241882324,-112.30033874511719,0.1936267614364624,0.4146222264851804,106.14328998020618,0.2307397471624899,0.9025768041610718,0.8353400826454163,0.8479750752449036,0.8416575789451599,0.6747779846191406,0.9235196113586426
d2p1-train-md3051-C-00025,train,md3051,C,249,250,-0.4097726345062256,-187.50159454345703,0.3621600866317749,0.022270137517077085,5.701155204371734,0.23295276053231967,0.954761266708374,0.6538649797439575,0.7969874143600464,0.725426197052002,0.6324264407157898,0.792491614818573
d2p1-train-md3051-C-00026,train,md3051,C,258,259,-0.37821123003959656,-193.2950210571289,0.390062540769577,0.04982021464082411,12.753974948050972,0.15891166237857415,0.9495042562484741,0.6665307879447937,0.7585397362709045,0.7125352621078491,0.5990245938301086,0.7870001196861267
d2p1-train-md3051-C-00027,train,md3051,C,266,267,-0.5536499917507172,-221.9373893737793,0.4706984758377075,0.075266475194922,19.26821764990003,0.3738012719690853,0.9599200487136841,0.5876355767250061,0.6865242719650269,0.6370799243450165,0.5407984256744385,0.7187308669090271
d2p1-train-md3051-C-00028,train,md3051,C,275,281,-0.5497383624315262,-213.58774757385254,0.3977643847465515,0.24314845133039578,62.24600354058132,0.4010127818059742,0.9540419578552246,0.5539258718490601,0.6830607652664185,0.6184933185577393,0.5113667249679565,0.6552731990814209
d2p1-train-md3051-C-00029,train,md3051,C,288,289,-0.549054354429245,-206.35165405273438,0.44699570536613464,0.3166437829053258,81.0608084237634,0.18093575214496144,0.9687687754631042,0.5804887413978577,0.7021796703338623,0.64133420586586,0.5649216771125793,0.6907265782356262
d2p1-train-md3051-C-00030,train,md3051,C,303,304,-0.4734199345111847,-213.75839042663574,0.43512651324272156,0.02125078756034581,5.440201615448528,0.3554561948060563,0.9496057629585266,0.6047831177711487,0.8270600438117981,0.7159215807914734,0.5814094543457031,0.7187040448188782
d2p1-train-md3051-C-00031,train,md3051,C,311,312,-0.5105234086513519,-187.1969871520996,0.39625582098960876,0.3791458259812593,97.06133145120238,0.6612624508639794,0.9291815757751465,0.7190704345703125,0.7152503132820129,0.7171603739261627,0.5985078811645508,0.83308345079422
d2p1-train-md3051-C-00032,train,md3051,C,320,321,-0.6002546101808548,-212.83771514892578,0.3805900812149048,0.024079770694030816,6.164421297671889,0.2938619882733412,0.9410587549209595,0.6371004581451416,0.7163810729980469,0.6767407655715942,0.5943712592124939,0.7585843801498413
d2p1-train-md3051-C-00033,train,md3051,C,328,329,-0.36105772852897644,-178.15346908569336,0.37245774269104004,0.025385979669357923,6.498810795355628,0.2445039331459225,0.9435845017433167,0.6633726358413696,0.7262119054794312,0.6947922706604004,0.601942241191864,0.7574471235275269
d2p1-train-md3051-C-00034,train,md3051,C,337,338,-0.3265032470226288,-182.36466598510742,0.3776382803916931,0.006748633618353763,1.7276502062985633,0.25103018480792716,0.9377349615097046,0.6658654808998108,0.7089956998825073,0.6874305903911591,0.6034917831420898,0.7500144839286804
d2p1-train-md3051-C-00035,train,md3051,C,345,346,-0.4938108026981354,-201.94091606140137,0.35366392135620117,0.0418868882131679,10.723043382570982,0.31265184334188856,0.9421539306640625,0.6718526482582092,0.7065419554710388,0.689197301864624,0.606190025806427,0.7776673436164856
d2p1-train-md3051-C-00036,train,md3051,C,353,354,-0.5400822460651398,-199.57193756103516,0.43320631980895996,0.3776827459116726,96.68678295338819,0.3795560159005832,0.9069888591766357,0.6406722068786621,0.6121524572372437,0.6264123320579529,0.5505993366241455,0.7825928330421448
d2p1-train-md3051-C-00037,train,md3051,C,367,368,-0.46517089009284973,-196.41031646728516,0.46096277236938477,0.025123219176099405,6.431544109081448,0.4550316787842499,0.957931399345398,0.5687854886054993,0.7080657482147217,0.6384256184101105,0.5501767992973328,0.697607696056366
d2p1-train-md3051-C-00038,train,md3051,C,397,410,-0.35804513096809387,-151.04031372070312,0.20880556106567383,0.4443897142596817,113.76376685047852,0.33298295442750153,0.9419491291046143,0.7157840132713318,0.8574284315109253,0.7866062223911285,0.6370797753334045,0.8526413440704346
d2p1-train-md3051-C-00039,train,md3051,C,418,419,-0.5285229682922363,-213.47878456115723,0.4198344051837921,0.028994694257174065,7.422641729836561,0.20440727630244074,0.9535695910453796,0.6472519040107727,0.7940489053726196,0.7206504046916962,0.59751296043396,0.778795599937439
d2p1-train-md3051-C-00040,train,md3051,C,426,427,-0.36051851511001587,-198.61964797973633,0.44219914078712463,0.05275090489792417,13.504231653868587,0.2384434108455645,0.9488523006439209,0.6394099593162537,0.7947072982788086,0.7170586287975311,0.6193610429763794,0.735312283039093
d2p1-train-md3051-C-00041,train,md3051,C,473,474,-0.3717065751552582,-171.632568359375,0.3095420300960541,0.32676470156946796,83.6517636017838,0.21754652337936364,0.930289089679718,0.7785481214523315,0.7855263948440552,0.7820372581481934,0.6265804767608643,0.8453870415687561
d2p1-train-md3051-C-00042,train,md3051,C,481,482,-0.461412638425827,-193.5533561706543,0.29031604528427124,0.3208242863328012,82.1310173011971,0.23046676329061586,0.9156431555747986,0.7964873909950256,0.8170366883277893,0.8067620396614075,0.6631465554237366,0.9041150808334351
d2p1-train-md3051-C-00043,train,md3051,C,490,491,-0.5267637968063354,-202.39835357666016,0.4329126477241516,0.45551223891429593,116.61113316205976,0.10731841597802834,0.9499413967132568,0.7182319164276123,0.8090726733207703,0.7636522948741913,0.641096293926239,0.817243754863739
d2p1-train-md3051-C-00044,train,md3051,C,498,499,-0.5358201861381531,-204.1825408935547,0.42671242356300354,0.3114718225878233,79.73678658248276,0.27508741286383886,0.9516831636428833,0.7474486827850342,0.8160796165466309,0.7817641496658325,0.6383854150772095,0.8423945903778076
d2p1-train-md3051-C-00045,train,md3051,C,507,508,-0.45105570554733276,-187.87514877319336,0.3757288455963135,0.45987173308791274,117.72716367050566,0.054035903372013167,0.9527187943458557,0.7591702938079834,0.8443119525909424,0.8017411231994629,0.6317988634109497,0.833099901676178
d2p1-train-md3051-C-00046,train,md3051,C,515,516,-0.3615826964378357,-178.22207641601562,0.4280795156955719,0.2652204985741421,67.89644763498038,0.47375597729576896,0.9522457122802734,0.7198120355606079,0.7691230773925781,0.744467556476593,0.6348147988319397,0.8157011270523071
d2p1-train-md3051-C-00047,train,md3051,C,524,525,-0.7174478098750114,-220.65320587158203,0.45947301387786865,0.3152564660512825,80.70565530912832,0.6231716228079598,0.8871331214904785,0.7331550717353821,0.7667405605316162,0.7499478161334991,0.6297292113304138,0.833763837814331
